feature	depth	Nsites	totalNsites	propsites
genome	599	136	1108645000	1.22672e-07
genome	600	160	1108645000	1.4432e-07
genome	601	165	1108645000	1.4883e-07
genome	602	181	1108645000	1.63262e-07
genome	603	157	1108645000	1.41614e-07
genome	604	150	1108645000	1.353e-07
genome	605	158	1108645000	1.42516e-07
genome	606	156	1108645000	1.40712e-07
genome	607	178	1108645000	1.60556e-07
genome	608	162	1108645000	1.46124e-07
genome	609	165	1108645000	1.4883e-07
genome	610	172	1108645000	1.55144e-07
genome	611	127	1108645000	1.14554e-07
genome	612	146	1108645000	1.31692e-07
genome	613	151	1108645000	1.36202e-07
genome	614	153	1108645000	1.38006e-07
genome	615	138	1108645000	1.24476e-07
genome	616	153	1108645000	1.38006e-07
genome	617	133	1108645000	1.19966e-07
genome	618	173	1108645000	1.56046e-07
genome	619	159	1108645000	1.43418e-07
genome	620	149	1108645000	1.34398e-07
genome	621	173	1108645000	1.56046e-07
genome	622	153	1108645000	1.38006e-07
genome	623	146	1108645000	1.31692e-07
genome	624	146	1108645000	1.31692e-07
genome	625	149	1108645000	1.34398e-07
genome	626	137	1108645000	1.23574e-07
genome	627	127	1108645000	1.14554e-07
genome	628	180	1108645000	1.6236e-07
genome	629	142	1108645000	1.28084e-07
genome	630	185	1108645000	1.6687e-07
genome	631	166	1108645000	1.49732e-07
genome	632	120	1108645000	1.0824e-07
genome	633	141	1108645000	1.27182e-07
genome	634	107	1108645000	9.65142e-08
genome	635	117	1108645000	1.05534e-07
genome	636	105	1108645000	9.47102e-08
genome	637	137	1108645000	1.23574e-07
genome	638	141	1108645000	1.27182e-07
genome	639	121	1108645000	1.09142e-07
genome	640	156	1108645000	1.40712e-07
genome	641	159	1108645000	1.43418e-07
genome	642	131	1108645000	1.18162e-07
genome	643	169	1108645000	1.52438e-07
genome	644	167	1108645000	1.50634e-07
genome	645	132	1108645000	1.19064e-07
genome	646	145	1108645000	1.3079e-07
genome	647	123	1108645000	1.10946e-07
genome	648	127	1108645000	1.14554e-07
genome	649	111	1108645000	1.00122e-07
genome	650	149	1108645000	1.34398e-07
genome	651	138	1108645000	1.24476e-07
genome	652	183	1108645000	1.65066e-07
genome	653	141	1108645000	1.27182e-07
genome	654	133	1108645000	1.19966e-07
genome	655	127	1108645000	1.14554e-07
genome	656	123	1108645000	1.10946e-07
genome	657	137	1108645000	1.23574e-07
genome	658	113	1108645000	1.01926e-07
genome	659	125	1108645000	1.1275e-07
genome	660	115	1108645000	1.0373e-07
genome	661	119	1108645000	1.07338e-07
genome	662	109	1108645000	9.83182e-08
genome	663	120	1108645000	1.0824e-07
genome	664	125	1108645000	1.1275e-07
genome	665	112	1108645000	1.01024e-07
genome	666	105	1108645000	9.47102e-08
genome	667	98	1108645000	8.83962e-08
genome	668	105	1108645000	9.47102e-08
genome	669	94	1108645000	8.47882e-08
genome	670	130	1108645000	1.1726e-07
genome	671	118	1108645000	1.06436e-07
genome	672	136	1108645000	1.22672e-07
